,Institution ID,Legal Name,Popular Name,SED Code,INST Type Code,INST Type Description,INST Sub Type Code,INST Sub Type Description,County Code,County Description,Physical Address Line1,Physical Address Line2,Physical City,Physical State Code,Physical Zipcd5,Mailing Address Line1,Mailing Address Line2,Mailing City,Mailing State Code,Mailing Zipcd5,CEO Salutation,CEO FName,CEO LName,CEO Title,CEO email,CEO Phone,CEO Phone Extension,Grade Organization Code,Grade Organization Description,Grade Pre-K,Grade Half K,Grade Full K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade Ungraded Elementary,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade Ungraded Secondary
2536,-800000046811,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,LIBERTY HIGH SCH ACAD-NEWCOMERS,310200011550,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,250 W 18TH ST,,NEW YORK,NY,10011,250 W 18TH ST,,NEW YORK,NY,10011,MS.,RHONDA,HUEGEL,PRINCIPAL,rhuegel@schools.nyc.gov,(212)691-0934,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2537,-800000057158,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,URBAN ASSEMBLY NY HARBOR SCHOOL,310200011551,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,10 SOUTH ST-SLIP 7,,NEW YORK,NY,10004,10 SOUTH ST-SLIP 7,,NEW YORK,NY,10004,DR.,JEFFREY,CHETIRKO,PRINCIPAL,jchetir@schools.nyc.gov,(212)458-0800,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2538,-800000046790,HIGH SCHOOL 560 CITY-AS-SCHOOL,HS 560 CITY-AS-SCHOOL,310200011560,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,16 CLARKSON ST,,NEW YORK,NY,10014,16 CLARKSON ST,,NEW YORK,NY,10014,MS.,RACHEL,SEHER,PRINCIPAL,rseher@schools.nyc.gov,(212)337-6800,,5,Senior High,,,,,,,,,,,,,,Y,Y,Y,
2539,-800000046798,URBAN ACADEMY LABORATORY HIGH SCHOOL,URBAN ACAD LABORATORY HIGH SCHOOL,310200011565,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,317 E 67TH ST,,NEW YORK,NY,10065,317 E 67TH ST,,NEW YORK,NY,10065,MS.,CHRISTINE,OLSON,PRINCIPAL,colson@schools.nyc.gov,(212)570-5284,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2540,-800000062349,NYC ISCHOOL,NYC ISCHOOL,310200011376,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,131 AVE OF THE AMERICAS,,NEW YORK,NY,10013,131 AVE OF THE AMERICAS,,NEW YORK,NY,10013,MS.,ISORA,BAILEY,PRINCIPAL,ibailey@schools.nyc.gov,(917)237-7300,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2541,-800000065452,MANHATTAN BUSINESS ACADEMY,MANHATTAN BUSINESS ACADEMY,310200011392,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,351 W 18TH ST,,NEW YORK,NY,10011,351 W 18TH ST,,NEW YORK,NY,10011,MS.,KAREN,POLSONETTI,PRINCIPAL,kpolson@schools.nyc.gov,(212)647-1983,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2542,-800000065453,BUSINESS OF SPORTS SCHOOL,BUSINESS OF SPORTS SCHOOL,310200011393,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,439 W 49TH ST,,NEW YORK,NY,10019,439 W 49TH ST,,NEW YORK,NY,10019,MR.,JOSHUA,SOLOMON,PRINCIPAL,jsolomo9@schools.nyc.gov,(212)246-2183,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2543,-800000065454,EMMA LAZARUS HIGH SCHOOL,EMMA LAZARUS HIGH SCHOOL,310200011394,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,100 HESTER ST,,NEW YORK,NY,10002,100 HESTER ST,,NEW YORK,NY,10002,MR.,JOEL,HECKETHORN,PRINCIPAL,jheckethorn@schools.nyc.gov,(212)925-5017,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2544,-800000065456,HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY (THE),HIGH SCHOOL-LANGUAGE AND DIPLOMACY,310200011399,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,40 IRVING PL,,NEW YORK,NY,10003,40 IRVING PL,,NEW YORK,NY,10003,MS.,SARAH,HERNANDEZ,PRINCIPAL,shernan4@schools.nyc.gov,(212)253-2480,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2545,-800000046779,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,HS FOR ENVIRONMENTAL STUDIES,310200011400,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,444 W 56TH ST,,NEW YORK,NY,10019,444 W 56TH ST,,NEW YORK,NY,10019,MS.,AMBER,NAJMI,PRINCIPAL,anajmi@schools.nyc.gov,(212)262-8113,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2546,-800000046782,INSTITUTE FOR COLLABORATIVE EDUCATION,INST FOR COLLABORATIVE EDUCATION,310200011407,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,345 E 15TH ST,,NEW YORK,NY,10003,345 E 15TH ST,,NEW YORK,NY,10003,MR.,PETER,KARP,PRINCIPAL,pkarp@schools.nyc.gov,(212)475-7972,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,
2547,-800000046783,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,PROFESSIONAL PERF ARTS HIGH SCHOOL,310200011408,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,328 W 48TH ST,,NEW YORK,NY,10036,328 W 48TH ST,,NEW YORK,NY,10036,MR.,KEITH,RYAN,PRINCIPAL,kryan5@schools.nyc.gov,(212)247-8652,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,
2548,-800000048359,BARUCH COLLEGE CAMPUS HIGH SCHOOL,BARUCH COLLEGE CAMPUS HIGH SCHOOL,310200011411,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,55 E 25TH ST,,NEW YORK,NY,10010,55 E 25TH ST,,NEW YORK,NY,10010,MS.,ALICIA,PEREZ-KATZ,PRINCIPAL,aperez3@schools.nyc.gov,(212)683-7440,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2549,-800000046830,LANDMARK HIGH SCHOOL,LANDMARK HIGH SCHOOL,310200011419,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,351 W 18TH ST,,NEW YORK,NY,10011,351 W 18TH ST,,NEW YORK,NY,10011,MS.,SUSANNA,TENNY,PRINCIPAL,cpinkus@schools.nyc.gov,(212)647-7410,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2550,-800000046769,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICES,HS-HEALTH PROFESSIONS & HUMAN SVCS,310200011420,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,345 E 15TH ST,,NEW YORK,NY,10003,345 E 15TH ST,,NEW YORK,NY,10003,MR.,ROBERT,GENTILE,PRINCIPAL,rgentil@schools.nyc.gov,(212)780-9175,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2551,-800000065457,QUEST TO LEARN,QUEST TO LEARN,310200011422,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,351 W 18TH ST,,NEW YORK,NY,10011,351 W 18TH ST,,NEW YORK,NY,10011,MR.,NICHOLAS,JURMAN,PRINCIPAL,njurman@schools.nyc.gov,(212)488-3645,,4,Junior-Senior High,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y
2552,-800000046770,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,LEADERSHIP & PUBLIC SERVICE HIGH SCH,310200011425,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,90 TRINITY PL,,NEW YORK,NY,10006,90 TRINITY PL,,NEW YORK,NY,10006,MR.,PHILIP,SANTOS,PRINCIPAL,psantos@schools.nyc.gov,(212)346-0007,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2553,-800000069136,MANHATTAN ACADEMY FOR ARTS AND LANGUAGES,MANHATTAN ACAD-ARTS AND LANGUAGE,310200011427,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,111 E 33RD ST,,NEW YORK,NY,10016,111 E 33RD ST,,NEW YORK,NY,10016,MR.,SIV,BOLETSIS,PRINCIPAL,sbolets@schools.nyc.gov,(212)576-0502,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2554,-800000069137,MURRAY HILL ACADEMY,MURRAY HILL ACADEMY,310200011432,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,111 E 33RD ST,,NEW YORK,NY,10016,111 E 33RD ST,,NEW YORK,NY,10016,MS.,YVETTE,SY,PRINCIPAL,ysy@schools.nyc.gov,(212)695-0195,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2555,-800000069139,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HUDSON HS OF LEARNING TECHNOLOGIES,310200011437,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,351 W 18TH ST,,NEW YORK,NY,10011,351 W 18TH ST,,NEW YORK,NY,10011,MR.,MICHAEL,WILSON,PRINCIPAL,mwilson12@schools.nyc.gov,(212)488-3330,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2556,-800000069140,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,INTERNATIONAL HS AT UNION SQUARE,310200011438,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,40 IRVING PL,,NEW YORK,NY,10003,40 IRVING PL,,NEW YORK,NY,10003,MR.,VADEWATIE,RAMSUCHIT,PRINCIPAL,vramsuchit@schools.nyc.gov,(212)533-2560,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2557,-800000046815,MANHATTAN VILLAGE ACADEMY,MANHATTAN VILLAGE ACADEMY,310200011439,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,43 W 22ND ST,,NEW YORK,NY,10010,43 W 22ND ST,,NEW YORK,NY,10010,MS.,CHRISTINA,WHITE,PRINCIPAL,cwhite@schools.nyc.gov,(212)242-8752,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2558,-800000056086,BALLET TECH/NYC PUBLIC SCHOOL FOR DANCE,BALLET TECH/NYC PS FOR DANCE,310200011442,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,890 BROADWAY,,NEW YORK,NY,10003,890 BROADWAY,,NEW YORK,NY,10003,MR.,ROY,O'NEILL,PRINCIPAL,roneill2@schools.nyc.gov,(212)254-1803,,1,Elementary,,,,,,,Y,Y,Y,,Y,Y,,,,,
2559,-800000046816,VANGUARD HIGH SCHOOL,VANGUARD HIGH SCHOOL,310200011449,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,317 E 67TH ST-RM 401,,NEW YORK,NY,10065,317 E 67TH ST-RM 401,,NEW YORK,NY,10065,MS.,RITA,DOYLE,PRINCIPAL,wklann@schools.nyc.gov,(212)517-5175,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2560,-800000056095,MILLENNIUM HIGH SCHOOL,MILLENNIUM HIGH SCHOOL,310200010418,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,75 BROAD ST,,NEW YORK,NY,10004,75 BROAD ST,,NEW YORK,NY,10004,MR.,COLIN,MCEVOY,PRINCIPAL,cmcevoy3@schools.nyc.gov,(212)825-9008,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2561,-800000075014,PS 527 EAST SIDE SCHOOL FOR SOCIAL ACTION,PS 527 EAST SIDE SCHOOL-SOCIAL ACTIO,310200010527,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,323 E 91ST ST,,NEW YORK,NY,10128,323 E 91ST ST,,NEW YORK,NY,10128,MR.,DANIEL,MCCORMICK,PRINCIPAL,dmccormick@schools.nyc.gov,(212)828-2710,,1,Elementary,,,Y,Y,Y,Y,Y,Y,,,,,,,,,
2562,-800000059081,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,LOWER MANHATTAN COM MIDDLE SCHOOL,310200010896,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,26 BROADWAY,,NEW YORK,NY,10004,26 BROADWAY,,NEW YORK,NY,10004,MS.,SHANNA,DOUGLAS,PRINCIPAL,SDougla2@schools.nyc.gov,(646)826-8100,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
2563,-800000083441,CITY KNOLL MIDDLE SCHOOL,CITY KNOLL MIDDLE SCHOOL,310200010933,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,440W 53RD ST,,NEW YORK,NY,10019,440W 53RD ST,,NEW YORK,NY,10019,MS.,KAYE,KERR,PRINCIPAL,kkerr@schools.nyc.gov,(212)695-9115,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
2564,-800000077806,URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT (THE),URBAN ASSEMBLY-EMERGENCY MANAGEMENT,310200011135,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,411 PEARL ST,,NEW YORK,NY,10038,411 PEARL ST,,NEW YORK,NY,10038,MR.,ROBERT,MAGLIARO,PRINCIPAL,rmagliaro@schools.nyc.gov,(212)225-0998,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2565,-800000077807,STEPHEN T MATHER BUILDING ARTS AND CRAFTMANSHIP HIGH SCHOOL,STEPHEN T MATHER BLDG ARTS-CRAFTSMAN,310200011139,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,439 W 49TH ST,,NEW YORK,NY,10019,439 W 49TH ST,,NEW YORK,NY,10019,MR.,LARRY,GABBARD,PRINCIPAL,lgabbard@schools.nyc.gov,(212)399-3520,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2566,-800000046820,ELLA BAKER SCHOOL,ELLA BAKER SCHOOL,310200011225,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,317 E 67TH ST,,NEW YORK,NY,10065,317 E 67TH ST,,NEW YORK,NY,10065,MR.,JOSHUA,SATIN,PRINCIPAL,JSatin@schools.nyc.gov,(212)717-8809,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2567,-800000083451,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,MANHATTAN EARLY COLLEGE SCH-ADVERTIS,310200011280,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,411 PEARL ST,,NEW YORK,NY,10038,411 PEARL ST,,NEW YORK,NY,10038,MS.,SARAH,KAPLAN,PRINCIPAL,skaplan9@schools.nyc.gov,(212)225-0880,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2568,-800000083463,URBAN ASSEMBLY MAKER ACADEMY,URBAN ASSEMBLY MAKER ACADEMY,310200011282,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,411 PEARL ST,,NEW YORK,NY,10038,411 PEARL ST,,NEW YORK,NY,10038,MR.,LUKE,BAUER,PRINCIPAL,lbauer2@schools.nyc.gov,(212)225-0890,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2569,-800000058014,FOOD AND FINANCE HIGH SCHOOL,FOOD AND FINANCE HIGH SCHOOL,310200011288,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,525 W 50TH ST,,NEW YORK,NY,10019,525 W 50TH ST,,NEW YORK,NY,10019,MR.,ROGER,TURGEON,PRINCIPAL,rturgeo@schools.nyc.gov,(212)586-2943,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2570,-800000058023,ESSEX STREET ACADEMY,ESSEX STREET ACADEMY,310200011294,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,350 GRAND ST,,NEW YORK,NY,10002,350 GRAND ST,,NEW YORK,NY,10002,MR.,WALLACE,SIMPSON,PRINCIPAL,wsimpson@schools.nyc.gov,(212)475-4773,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2571,-800000058029,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,HIGH SCHOOL OF HOSPITALITY MGMNT,310200011296,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,525 W 50TH ST,,NEW YORK,NY,10019,525 W 50TH ST,,NEW YORK,NY,10019,MR.,YVES,MOMPOINT,PRINCIPAL,ymompoi@schools.nyc.gov,(212)586-0963,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2572,-800000058064,PACE HIGH SCHOOL,PACE HIGH SCHOOL,310200011298,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,100 HESTER ST,,NEW YORK,NY,10002,100 HESTER ST,,NEW YORK,NY,10002,MR.,ERIC,GLATZ,PRINCIPAL,eglatz@schools.nyc.gov,(212)334-4663,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2573,-800000058095,URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,URBAN ASSMBLY SCH-DESIGN & CONST,310200011300,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,525 W 50TH ST,,NEW YORK,NY,10019,525 W 50TH ST,,NEW YORK,NY,10019,MS.,MEREDITH,MATSON,PRINCIPAL,mmatson@schools.nyc.gov,(212)586-0981,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2574,-800000059107,FACING HISTORY SCHOOL (THE),FACING HISTORY SCHOOL (THE),310200011303,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,525 W 50TH ST,,NEW YORK,NY,10019,525 W 50TH ST,,NEW YORK,NY,10019,MS.,DANA,PANAGOT,PRINCIPAL,dpanagot@schools.nyc.gov,(212)757-2680,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2575,-800000059120,URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW,URBAN ACADEMY-GOVERNMENT & LAW,310200011305,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,350 GRAND ST,,NEW YORK,NY,10002,350 GRAND ST,,NEW YORK,NY,10002,MS.,ALISON,BREEDY,PRINCIPAL,abreedy@schools.nyc.gov,(212)505-0745,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2576,-800000059086,LOWER MANHATTAN ARTS ACADEMY,LOWER MANHATTAN ARTS ACADEMY,310200011308,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,350 GRAND ST,,NEW YORK,NY,10002,350 GRAND ST,,NEW YORK,NY,10002,MR.,DEREK,PREMO,PRINCIPAL,dpremo@schools.nyc.gov,(212)505-0143,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2577,-800000059112,JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LRNING,JAMES BALDWIN SCHOOL (THE),310200011313,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,351 W 18TH ST,,NEW YORK,NY,10011,351 W 18TH ST,,NEW YORK,NY,10011,MS.,CRYSTAL,DAVIS,PRINCIPAL,cdavis34@schools.nyc.gov,(212)627-2812,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2578,-800000059122,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,URBAN SCH-BUSINESS-YNG WOMEN,310200011316,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,26 BROADWAY,,NEW YORK,NY,10004,26 BROADWAY,,NEW YORK,NY,10004,MS.,PATRICIA,MINAYA,PRINCIPAL,pminaya@schools.nyc.gov,(646)334-8022,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2579,-800000062347,GRAMERCY ARTS HIGH SCHOOL,GRAMERCY ARTS HIGH SCHOOL,310200011374,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,40 IRVING PL,,NEW YORK,NY,10003,40 IRVING PL,,NEW YORK,NY,10003,MS.,PAMELA,MUDZINGWA-MAKINA,PRINCIPAL,pmudzingwa@schools.nyc.gov,(212)253-7076,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2580,-800000048375,PS 212 MIDTOWN WEST,PS 212 MIDTOWN WEST,310200010212,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,328 W 48TH ST,,NEW YORK,NY,10036,328 W 48TH ST,,NEW YORK,NY,10036,MS.,KATHLEEN,LOUA,PRINCIPAL,kloua@schools.nyc.gov,(212)247-0208,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
2581,-800000048376,PS/IS 217 ROOSEVELT ISLAND,PS/IS 217 ROOSEVELT ISLAND,310200010217,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,645 MAIN ST,,ROOSEVELT ISLAND,NY,10044,645 MAIN ST,,ROOSEVELT ISLAND,NY,10044,MS.,MANDANA,BECKMAN,PRINCIPAL,mbeckma@schools.nyc.gov,(212)980-0294,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,
2582,-800000048378,PS 234 INDEPENDENCE SCHOOL,PS 234 INDEPENDENCE SCHOOL,310200010234,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,292 GREENWICH ST,,NEW YORK,NY,10007,292 GREENWICH ST,,NEW YORK,NY,10007,MS.,DANA,RAPPAPORTCHAQOR,PRINCIPAL,drappaportchaqor@schools.nyc.gov,(212)233-6034,,1,Elementary,,,Y,Y,Y,Y,Y,Y,,,,,,,,,
2583,-800000048379,MS 255 SALK SCHOOL OF SCIENCE,MS 255 SALK SCHOOL OF SCIENCE,310200010255,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,320 E 20TH ST,,NEW YORK,NY,10003,320 E 20TH ST,,NEW YORK,NY,10003,MS.,RHONDA,PERRY,PRINCIPAL,rperry3@schools.nyc.gov,(212)614-8785,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
2584,-800000048380,CLINTON SCHOOL (THE),CLINTON SCHOOL (THE),310200010260,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,10 E 15TH ST,,NEW YORK,NY,10003,10 E 15TH ST,,NEW YORK,NY,10003,MR.,JONATHAN,LEVIN,PRINCIPAL,jlevin@schools.nyc.gov,(212)524-4360,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,
2585,-800000069138,EAST SIDE ELEMENTRAY SCHOOL-PS 267,EAST SIDE ELEMENTARY-PS 267,310200010267,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,213 E 63RD ST,,NEW YORK,NY,10065,213 E 63RD ST,,NEW YORK,NY,10065,MS.,MEDEA,MCEVOY,PRINCIPAL,mmcevoy2@schools.nyc.gov,(212)888-7848,,1,Elementary,,,Y,Y,Y,Y,Y,Y,,,,,,,,,
2586,-800000065451,BATTERY PARK CITY SCHOOL,BATTERY PARK CITY SCHOOL,310200010276,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,55 BATTERY PL,,NEW YORK,NY,10011,55 BATTERY PL,,NEW YORK,NY,10011,MS.,THERESA,RUYTER,PRINCIPAL,truyter@schools.nyc.gov,(212)266-5800,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y
2587,-800000077808,RIVER SCHOOL (THE),RIVER SCHOOL (THE),310200010281,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,425 E 35TH ST,,NEW YORK,NY,10016,425 E 35TH ST,,NEW YORK,NY,10016,MS.,JESSICA,ORLEANS,PRINCIPAL,jorlean@schools.nyc.gov,(212)251-6640,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
2588,-800000048381,IS 289,IS 289,310200010289,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,201 WARREN ST,,NEW YORK,NY,10282,201 WARREN ST,,NEW YORK,NY,10282,MS.,ZEYNEP,OZKAN,PRINCIPAL,zozkan@schools.nyc.gov,(212)571-9268,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
2589,-800000048358,PS 290 MANHATTAN NEW SCHOOL,PS 290 MANHATTAN NEW SCHOOL,310200010290,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,311 E 82ND ST,,NEW YORK,NY,10028,311 E 82ND ST,,NEW YORK,NY,10028,MS.,DOREEN,ESPOSITO,PRINCIPAL,desposi2@schools.nyc.gov,(212)734-7127,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
2590,-800000089611,MS 297,MS 297,310200010297,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,75 MORTON ST,,NEW YORK,NY,10038,75 MORTON ST,,NEW YORK,NY,10038,MS.,JACQUELINE,GETZ,PRINCIPAL,jgetz@schools.nyc.gov,(212)295-7555,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,
2591,-800000057112,NYC LAB MS FOR COLLABORATIVE STUDIES,NYC LAB MS-COLLABORATIVE STUDIES,310200010312,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,333 W 17TH ST,,NEW YORK,NY,10011,333 W 17TH ST,,NEW YORK,NY,10011,MS.,MEGAN,ADAMS,PRINCIPAL,madams@schools.nyc.gov,(212)691-6119,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
2592,-800000083457,SIXTH AVENUE ELEMENTARY SCHOOL,SIXTH AVENUE ELEMENTARY SCHOOL,310200010340,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,64 W 17TH ST,,NEW YORK,NY,10011,64 W 17TH ST,,NEW YORK,NY,10011,MS.,PATRICIA,CARNEY,PRINCIPAL,pcarney@schools.nyc.gov,(917)305-1000,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
2593,-800000075013,PECK SLIP SCHOOL (THE),PECK SLIP SCHOOL (THE),310200010343,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,1 PECK SLIP,,NEW YORK,NY,10038,1 PECK SLIP,,NEW YORK,NY,10038,MS.,MARGARET,SIENA,PRINCIPAL,msiena@schools.nyc.gov,(212)312-6260,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
